CI_Cat,CI_Subcat,WBS,Status,Impact,Urgency,Priority,number_cnt,Category,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,No_of_Related_Incidents,No_of_Related_Changes,Resolution_Time_hrs
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.798861392,incident,closed,0.0,2013-11-05 14:17:00,2013-10-01 16:21:00,2013-11-06 05:11:00,2013-11-06 05:11:00,3577777778,Other,1.0,1.0,1.0,14.9
application,Web Based Application,WBS000073,Closed,5,5,5.0,0.169309613,incident,closed,1.0,2013-11-05 14:17:00,2013-10-01 16:21:00,2013-11-06 10:29:00,2013-11-06 10:29:00,6710833333,Other,1.0,1.0,1.0,20.2
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.828125284,incident,closed,0.0,2013-11-05 14:25:00,2013-10-01 16:21:00,2013-11-05 16:52:00,2013-11-05 16:52:00,2439722222,Software,1.0,1.0,1.0,2.45
application,Server Based Application,WBS000073,Closed,4,4,4.0,0.003641352,incident,closed,0.0,2013-11-05 14:32:00,2013-10-01 16:21:00,2013-11-11 13:46:00,2013-11-11 13:46:00,4123638889,Other,1.0,1.0,1.0,143.23333333333332
application,Web Based Application,WBS000073,Closed,5,5,5.0,0.039077546,request for information,closed,0.0,2013-11-05 14:35:00,2013-10-01 16:21:00,2013-11-06 08:36:00,2013-11-06 08:36:00,4517777778,Other,1.0,1.0,1.0,18.016666666666666
application,Web Based Application,WBS000073,Closed,5,5,5.0,0.867459989,request for information,closed,0.0,2013-11-05 14:36:00,2013-10-01 16:21:00,2013-11-06 10:56:00,2013-11-06 10:56:00,6833333333,Questions,1.0,1.0,1.0,20.333333333333332
application,Client Based Application,WBS000073,Closed,4,4,4.0,0.443646854,incident,closed,1.0,2013-11-05 14:37:00,2013-10-01 16:21:00,2013-11-06 13:42:00,2013-11-06 13:42:00,9578055556,Other,1.0,1.0,1.0,23.083333333333332
application,Web Based Application,WBS000002,Closed,5,5,5.0,0.744858615,request for information,closed,0.0,2013-11-05 14:43:00,2013-10-01 16:21:00,2013-11-05 17:04:00,2013-11-05 17:05:00,2360833333,Questions,1.0,1.0,1.0,2.3666666666666667
application,Server Based Application,WBS000073,Closed,4,4,4.0,0.163888899,incident,closed,0.0,2013-11-05 14:48:00,2013-10-01 16:21:00,2013-11-05 16:13:00,2013-11-05 16:13:00,1408333333,Software,1.0,1.0,1.0,1.4166666666666667
application,Server Based Application,WBS000072,Closed,5,5,5.0,0.355645453,request for information,closed,2.0,2013-11-05 14:52:00,2013-10-01 16:21:00,2013-11-05 16:53:00,2013-11-05 16:53:00,2013611111,Operator error,1.0,1.0,1.0,2.0166666666666666
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.106646565,incident,closed,0.0,2013-11-05 15:11:00,2013-10-01 16:21:00,2013-11-05 16:11:00,2013-11-05 16:11:00,1000833333,Software,1.0,1.0,1.0,1.0
application,Server Based Application,WBS000219,Closed,5,5,5.0,0.413643135,request for information,closed,1.0,2013-11-05 15:27:00,2013-10-01 16:21:00,2013-11-05 16:44:00,2013-11-05 16:44:00,1278888889,Other,1.0,1.0,1.0,1.2833333333333334
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.585109282,incident,closed,0.0,2013-11-05 15:32:00,2013-10-01 16:21:00,2013-11-05 15:39:00,2013-11-05 15:39:00,114166667,Software,1.0,1.0,1.0,0.11666666666666667
application,Server Based Application,WBS000199,Closed,4,4,4.0,0.545644447,incident,closed,0.0,2013-11-05 15:33:00,2013-10-01 16:21:00,2013-11-05 15:56:00,2013-11-05 15:56:00,385277778,Software,1.0,1.0,1.0,0.38333333333333336
subapplication,Web Based Application,WBS000073,Closed,5,5,5.0,0.952721552,incident,closed,0.0,2013-11-05 15:33:00,2013-10-01 16:21:00,2013-11-06 05:12:00,2013-11-06 05:12:00,2438611111,Other,1.0,1.0,1.0,13.65
subapplication,Web Based Application,WBS000073,Closed,5,5,5.0,0.083474911,incident,closed,0.0,2013-11-05 15:33:00,2013-10-01 16:21:00,2013-11-06 05:12:00,2013-11-06 05:12:00,2435555556,Other,1.0,1.0,1.0,13.65
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.284846294,incident,closed,0.0,2013-11-05 15:34:00,2013-10-01 16:21:00,2013-11-05 15:46:00,2013-11-05 15:46:00,212222222,Software,1.0,1.0,1.0,0.2
application,Server Based Application,WBS000199,Closed,3,3,3.0,0.757023109,incident,closed,0.0,2013-11-05 15:41:00,2013-10-01 16:21:00,2013-11-05 15:49:00,2013-11-05 15:49:00,140833333,User error,1.0,1.0,1.0,0.13333333333333333
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.207552546,incident,closed,0.0,2013-11-05 15:42:00,2013-10-01 16:21:00,2013-11-05 15:59:00,2013-11-05 15:59:00,275,Software,1.0,1.0,1.0,0.2833333333333333
application,Server Based Application,WBS000090,Closed,3,3,3.0,0.866432991,incident,closed,1.0,2013-11-05 15:52:00,2013-10-01 16:21:00,2013-11-05 16:13:00,2013-11-05 16:13:00,351666667,Software,1.0,1.0,1.0,0.35
application,Server Based Application,WBS000128,Closed,3,3,3.0,0.86355531,incident,closed,0.0,2013-11-05 15:58:00,2013-10-01 16:21:00,2013-11-06 09:05:00,2013-11-06 09:05:00,3607777778,Other,1.0,1.0,1.0,17.116666666666667
subapplication,Server Based Application,WBS000095,Closed,5,5,5.0,0.541447807,request for information,closed,0.0,2013-11-05 16:00:00,2013-10-01 16:21:00,2013-11-05 16:45:00,2013-11-05 16:45:00,760277778,Data,1.0,1.0,1.0,0.75
database,Database,WBS000253,Closed,3,3,3.0,0.24105609,incident,closed,0.0,2013-11-05 16:02:00,2013-11-07 14:50:00,2013-11-07 15:46:00,2013-11-07 15:46:00,1074722222,User error,3.0,1.0,1.0,47.733333333333334
subapplication,Server Based Application,WBS000095,Closed,5,5,5.0,0.974316834,request for information,closed,0.0,2013-11-05 16:03:00,2013-10-01 16:21:00,2013-11-05 16:59:00,2013-11-05 16:59:00,94,Data,1.0,1.0,1.0,0.9333333333333333
application,Server Based Application,WBS000264,Closed,5,5,5.0,0.475609434,request for information,closed,0.0,2013-11-05 16:05:00,2013-10-01 16:21:00,2013-11-07 13:15:00,2013-11-07 13:31:00,108333333,Other,1.0,1.0,1.0,45.43333333333333
application,Server Based Application,WBS000223,Closed,4,4,4.0,0.94332713,incident,closed,0.0,2013-11-05 16:14:00,2013-10-01 16:21:00,2013-11-08 09:41:00,2013-11-08 09:41:00,3761111111,No error - works as designed,1.0,1.0,1.0,65.45
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.306962743,incident,closed,1.0,2013-11-05 16:14:00,2013-10-01 16:21:00,2013-11-07 10:29:00,2013-11-07 10:30:00,1758055556,Other,1.0,1.0,1.0,42.266666666666666
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.885207108,incident,closed,0.0,2013-11-05 16:15:00,2013-10-01 16:21:00,2013-11-05 16:22:00,2013-11-05 16:23:00,119166667,Operator error,1.0,1.0,1.0,0.13333333333333333
subapplication,Web Based Application,WBS000125,Closed,5,5,5.0,0.475503833,incident,closed,0.0,2013-11-05 16:19:00,2013-10-01 16:21:00,2013-11-06 07:53:00,2013-11-06 07:53:00,2076111111,No error - works as designed,1.0,1.0,1.0,15.566666666666666
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.226198535,incident,closed,0.0,2013-11-05 16:19:00,2013-10-01 16:21:00,2013-11-05 16:26:00,2013-11-05 16:26:00,125833333,Software,1.0,1.0,1.0,0.11666666666666667
application,Server Based Application,WBS000039,Closed,5,5,5.0,0.276678062,incident,closed,4.0,2013-11-05 16:21:00,2013-10-01 16:21:00,2013-11-07 13:26:00,2013-11-07 13:26:00,1020833333,Software,1.0,1.0,1.0,45.083333333333336
application,Server Based Application,WBS000013,Closed,3,3,3.0,0.576059847,incident,closed,0.0,2013-11-05 16:22:00,2013-10-01 16:21:00,2013-11-06 06:50:00,2013-11-06 06:50:00,177777778,User error,1.0,1.0,1.0,14.466666666666667
computer,Thin Client,WBS000093,Closed,4,4,4.0,0.528208223,incident,closed,0.0,2013-11-05 16:26:00,2013-10-01 16:21:00,2013-11-06 15:17:00,2013-11-06 15:17:00,9340833333,Software,1.0,1.0,1.0,22.85
application,Server Based Application,WBS000219,Closed,5,5,5.0,0.81584694,incident,closed,0.0,2013-11-05 16:39:00,2013-10-01 16:21:00,2013-11-11 13:40:00,2013-11-11 13:40:00,3062166667,User error,1.0,1.0,1.0,141.01666666666668
application,Desktop Application,WBS000093,Closed,4,4,4.0,0.691804883,incident,closed,1.0,2013-11-05 16:42:00,2013-10-01 16:21:00,2013-11-08 16:55:00,2013-11-08 16:55:00,9171944444,Software,1.0,1.0,1.0,72.21666666666667
application,Web Based Application,WBS000318,Closed,5,5,5.0,0.263651321,incident,closed,0.0,2013-11-05 16:47:00,2013-10-01 16:21:00,2013-11-07 16:33:00,2013-11-07 16:33:00,2076277778,No error - works as designed,1.0,1.0,1.0,47.766666666666666
application,Web Based Application,WBS000152,Closed,5,5,5.0,0.220470013,incident,closed,2.0,2013-11-05 16:48:00,2013-10-01 16:21:00,2013-11-06 14:25:00,2013-11-06 14:26:00,8131111111,Software,1.0,1.0,1.0,21.633333333333333
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.340246173,incident,closed,0.0,2013-11-05 16:55:00,2013-10-01 16:21:00,2013-11-05 17:16:00,2013-11-05 17:16:00,347777778,Software,1.0,1.0,1.0,0.35
application,Server Based Application,WBS000016,Closed,NS,3,4.0,0.863730465,incident,closed,1.0,2013-11-05 14:31:00,2013-10-01 16:21:00,2013-11-05 14:36:00,2013-11-05 14:36:00,98055556,Referred,1.0,1.0,1.0,0.08333333333333333
software,System Software,WBS000199,Closed,4,4,4.0,0.505789935,incident,closed,0.0,2013-11-05 14:39:00,2013-10-01 16:21:00,2013-11-05 16:28:00,2013-11-05 16:28:00,1805555556,Other,1.0,1.0,1.0,1.8166666666666667
application,Server Based Application,WBS000263,Closed,4,4,4.0,0.515760116,incident,closed,1.0,2013-11-05 14:46:00,2013-10-01 16:21:00,2013-11-05 15:47:00,2013-11-05 15:47:00,1018333333,Other,1.0,1.0,1.0,1.0166666666666666
application,Desktop Application,WBS000111,Closed,5,5,5.0,0.248998072,incident,closed,0.0,2013-11-05 14:52:00,2013-10-01 16:21:00,2013-11-08 12:51:00,2013-11-08 12:51:00,168175,Hardware,1.0,1.0,1.0,69.98333333333333
application,Web Based Application,WBS000172,Closed,5,5,5.0,0.223631522,request for information,closed,0.0,2013-11-05 15:26:00,2013-10-01 16:21:00,2013-11-05 17:09:00,2013-11-05 17:10:00,1729722222,No error - works as designed,1.0,1.0,1.0,1.7333333333333334
software,System Software,WBS000201,Closed,3,3,3.0,0.575533915,incident,closed,1.0,2013-11-05 15:28:00,2013-10-01 16:21:00,2013-11-05 16:09:00,2013-11-05 16:09:00,684444444,Other,1.0,1.0,1.0,0.6833333333333333
application,Client Based Application,WBS000073,Closed,4,4,4.0,0.738526925,incident,closed,1.0,2013-11-05 15:30:00,2013-10-01 16:21:00,2013-11-06 12:51:00,2013-11-06 13:01:00,8031111111,User error,1.0,1.0,1.0,21.516666666666666
application,Server Based Application,WBS000223,Closed,4,4,4.0,0.290214261,incident,closed,0.0,2013-11-05 15:49:00,2013-10-01 16:21:00,2013-11-08 09:17:00,2013-11-08 09:17:00,2497,Software,1.0,1.0,1.0,65.46666666666667
application,Server Based Application,WBS000013,Closed,3,3,3.0,0.137736193,incident,closed,0.0,2013-11-05 15:55:00,2013-10-01 16:21:00,2013-11-05 16:01:00,2013-11-05 16:01:00,1025,User error,1.0,1.0,1.0,0.1
application,Server Based Application,WBS000073,Closed,4,4,4.0,0.384217571,incident,closed,0.0,2013-11-05 15:57:00,2013-10-01 16:21:00,2013-11-06 09:03:00,2013-11-06 09:03:00,3595833333,User manual not used,1.0,1.0,1.0,17.1
application,Web Based Application,WBS000073,Closed,5,5,5.0,0.813689024,incident,closed,0.0,2013-11-05 16:01:00,2013-10-01 16:21:00,2013-11-06 08:20:00,2013-11-06 08:20:00,2808333333,Operator error,1.0,1.0,1.0,16.316666666666666
application,Server Based Application,WBS000023,Closed,3,4,3.0,0.289691021,incident,closed,0.0,2013-11-05 16:07:00,2013-10-01 16:21:00,2013-11-06 07:46:00,2013-11-06 07:46:00,2153055556,Other,1.0,1.0,1.0,15.65
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.49934087,incident,closed,0.0,2013-11-05 16:27:00,2013-10-01 16:21:00,2013-11-08 11:11:00,2013-11-08 11:11:00,2623222222,Data,1.0,1.0,1.0,66.73333333333333
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.843794179,incident,closed,0.0,2013-11-05 16:29:00,2013-10-01 16:21:00,2013-11-08 11:12:00,2013-11-08 11:12:00,2622222222,Data,1.0,1.0,1.0,66.71666666666667
application,Web Based Application,WBS000318,Closed,5,5,5.0,0.332808866,incident,closed,0.0,2013-11-05 16:40:00,2013-10-01 16:21:00,2013-11-06 10:20:00,2013-11-06 10:21:00,41825,User manual not used,1.0,1.0,1.0,17.683333333333334
application,Desktop Application,WBS000218,Closed,4,4,4.0,0.512977775,incident,closed,0.0,2013-11-05 16:45:00,2013-10-01 16:21:00,2013-11-06 12:06:00,2013-11-06 12:06:00,5858611111,Unknown,1.0,1.0,1.0,19.35
application,Server Based Application,WBS000073,Closed,5,5,5.0,0.798389888,incident,closed,0.0,2013-11-05 16:52:00,2013-10-01 16:21:00,2013-11-08 16:07:00,2013-11-08 16:07:00,3075583333,User manual not used,1.0,1.0,1.0,71.25
networkcomponents,Router,WBS000278,Closed,3,3,3.0,0.675750494,incident,closed,0.0,2013-11-05 17:11:00,2013-10-01 16:21:00,2013-11-05 17:39:00,2013-11-05 17:39:00,465555556,Data,1.0,1.0,1.0,0.4666666666666667
application,Desktop Application,WBS000094,Closed,5,5,5.0,0.336814779,incident,closed,0.0,2013-11-05 17:47:00,2013-10-01 16:21:00,2013-11-06 09:03:00,2013-11-06 09:03:00,1775555556,Software,1.0,1.0,1.0,15.266666666666667
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.680676238,incident,closed,0.0,2013-11-06 07:53:00,2013-10-01 16:21:00,2013-11-06 08:05:00,2013-11-06 08:06:00,213055556,Other,1.0,1.0,1.0,0.21666666666666667
application,Server Based Application,WBS000099,Closed,4,4,4.0,0.927304801,incident,closed,4.0,2013-11-06 08:13:00,2013-10-01 16:21:00,2013-11-07 13:46:00,2013-11-07 13:52:00,1613583333,Software,1.0,1.0,1.0,29.65
application,Web Based Application,WBS000298,Closed,5,5,5.0,0.539289457,incident,closed,0.0,2013-11-06 08:29:00,2013-10-01 16:21:00,2013-11-06 09:08:00,2013-11-06 09:08:00,660555556,User manual not used,1.0,1.0,1.0,0.65
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.81116961,incident,closed,0.0,2013-11-06 09:22:00,2013-10-01 16:21:00,2013-11-06 10:08:00,2013-11-06 10:08:00,78,Software,1.0,1.0,1.0,0.7666666666666667
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.234387963,incident,closed,0.0,2013-11-06 09:26:00,2013-10-01 16:21:00,2013-11-06 09:59:00,2013-11-06 09:59:00,5525,Software,1.0,1.0,1.0,0.55
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.609095446,incident,closed,0.0,2013-11-06 09:35:00,2013-10-01 16:21:00,2013-11-06 10:06:00,2013-11-06 10:06:00,508333333,Other,1.0,1.0,1.0,0.5166666666666667
computer,Laptop,WBS000091,Closed,4,4,4.0,0.720993705,incident,closed,0.0,2013-11-06 09:38:00,2013-10-01 16:21:00,2013-11-07 09:35:00,2013-11-07 09:36:00,1047472222,Software,1.0,1.0,1.0,23.966666666666665
application,Desktop Application,WBS000092,Closed,3,3,3.0,0.469364608,incident,closed,0.0,2013-11-06 09:40:00,2013-10-01 16:21:00,2013-11-07 15:11:00,2013-11-07 15:11:00,13955,Software,1.0,1.0,1.0,29.516666666666666
application,Server Based Application,WBS000296,Closed,3,3,3.0,0.679288965,incident,closed,0.0,2013-11-06 09:41:00,2013-10-01 16:21:00,2013-11-06 10:39:00,2013-11-06 10:39:00,973333333,Software,1.0,1.0,1.0,0.9666666666666667
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.105289285,incident,closed,0.0,2013-11-06 09:43:00,2013-10-01 16:21:00,2013-11-06 10:07:00,2013-11-06 10:08:00,419722222,Other,1.0,1.0,1.0,0.4166666666666667
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.351444446,incident,closed,0.0,2013-11-05 14:47:00,2013-10-01 16:21:00,2013-11-05 16:59:00,2013-11-05 16:59:00,2204166667,Software,1.0,1.0,1.0,2.2
application,Server Based Application,WBS000069,Closed,5,5,5.0,0.004856852,request for information,closed,4.0,2013-11-05 14:50:00,2013-10-01 16:21:00,2013-11-11 16:26:00,2013-11-11 16:26:00,4360138889,Other,1.0,1.0,1.0,145.6
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.011319695,incident,closed,1.0,2013-11-05 14:57:00,2013-10-01 16:21:00,2013-11-07 08:43:00,2013-11-07 08:43:00,1478222222,Data,1.0,1.0,1.0,41.766666666666666
computer,Laptop,WBS000187,Closed,5,5,5.0,0.95036069,incident,closed,0.0,2013-11-05 15:00:00,2013-10-01 16:21:00,2013-11-07 08:41:00,2013-11-07 08:42:00,1469944444,Hardware,1.0,1.0,1.0,41.7
application,Server Based Application,WBS000099,Closed,4,4,4.0,0.168719231,incident,closed,0.0,2013-11-05 15:02:00,2013-10-01 16:21:00,2013-10-10 12:53:00,2013-11-05 15:54:00,873888889,User error,1.0,1.0,1.0,0.8666666666666667
application,Server Based Application,WBS000072,Closed,5,5,5.0,0.332871266,request for information,closed,4.0,2013-11-05 15:11:00,2013-10-01 16:21:00,2013-11-11 13:06:00,2013-11-11 13:07:00,3992638889,Other,1.0,1.0,1.0,141.93333333333334
application,Server Based Application,WBS000073,Closed,4,4,4.0,0.533245916,incident,closed,0.0,2013-11-05 15:12:00,2013-10-01 16:21:00,2013-11-05 15:22:00,2013-11-05 15:22:00,162777778,No error - works as designed,1.0,1.0,1.0,0.16666666666666666
database,Database,WBS000253,Closed,4,4,4.0,0.404597904,incident,closed,0.0,2013-11-05 15:25:00,2013-10-01 16:21:00,2013-11-05 16:15:00,2013-11-05 16:15:00,841666667,Software,1.0,1.0,1.0,0.8333333333333334
application,SAP,WBS000271,Closed,5,5,5.0,0.838364536,request for information,closed,0.0,2013-11-05 15:26:00,2013-10-01 16:21:00,2013-11-05 15:27:00,2013-11-05 15:27:00,19166667,Other,1.0,1.0,1.0,0.016666666666666666
application,SAP,WBS000271,Closed,5,5,5.0,0.424407563,request for information,closed,1.0,2013-11-05 15:30:00,2013-10-01 16:21:00,2013-11-06 11:27:00,2013-11-06 11:27:00,6435555556,Other,1.0,1.0,1.0,19.95
application,Server Based Application,WBS000072,Closed,5,5,5.0,0.88359619,request for information,closed,0.0,2013-11-05 15:39:00,2013-10-01 16:21:00,2013-11-05 15:41:00,2013-11-05 15:41:00,26944444,Other,1.0,1.0,1.0,0.03333333333333333
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.735019921,incident,closed,0.0,2013-11-05 15:46:00,2013-10-01 16:21:00,2013-11-06 05:12:00,2013-11-06 05:12:00,2228055556,Other,1.0,1.0,1.0,13.433333333333334
application,Web Based Application,WBS000152,Closed,5,5,5.0,0.725089379,incident,closed,4.0,2013-11-05 15:47:00,2013-10-01 16:21:00,2013-11-11 14:50:00,2013-11-11 14:51:00,4106166667,Software,1.0,1.0,1.0,143.06666666666666
application,Server Based Application,WBS000072,Closed,5,5,5.0,0.7252491,request for information,closed,0.0,2013-11-05 15:49:00,2013-10-01 16:21:00,2013-11-05 15:53:00,2013-11-05 15:53:00,65555556,Other,1.0,1.0,1.0,0.06666666666666667
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.21296983,incident,closed,2.0,2013-11-05 15:53:00,2013-10-01 16:21:00,2013-11-08 08:30:00,2013-11-08 08:30:00,2151361111,Other,1.0,1.0,1.0,64.61666666666666
application,Server Based Application,WBS000013,Closed,3,3,3.0,0.261846185,incident,closed,0.0,2013-11-05 16:01:00,2013-10-01 16:21:00,2013-11-05 16:03:00,2013-11-05 16:03:00,275,User error,1.0,1.0,1.0,0.03333333333333333
application,SAP,WBS000271,Closed,5,5,5.0,0.901332254,request for information,closed,2.0,2013-11-05 16:01:00,2013-10-01 16:21:00,2013-11-06 10:41:00,2013-11-06 10:41:00,5167222222,Other,1.0,1.0,1.0,18.666666666666668
application,Desktop Application,WBS000094,Closed,5,5,5.0,0.123174468,incident,closed,0.0,2013-11-05 16:04:00,2013-10-01 16:21:00,2013-11-06 10:01:00,2013-11-06 10:01:00,4458333333,Software,1.0,1.0,1.0,17.95
application,Server Based Application,WBS000263,Closed,5,5,5.0,0.113845563,request for information,closed,0.0,2013-11-05 16:05:00,2013-10-01 16:21:00,2013-11-07 08:18:00,2013-11-07 08:18:00,1321472222,Other,1.0,1.0,1.0,40.21666666666667
application,Desktop Application,WBS000218,Closed,NS,3,4.0,0.483500618,incident,closed,1.0,2013-11-05 16:11:00,2013-10-01 16:21:00,2013-11-06 15:47:00,2013-11-06 15:47:00,1896944444,Other,1.0,1.0,1.0,23.6
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.338075954,incident,closed,0.0,2013-11-05 16:27:00,2013-10-01 16:21:00,2013-11-05 16:32:00,2013-11-05 16:32:00,82222222,Operator error,1.0,1.0,1.0,0.08333333333333333
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.102528765,incident,closed,0.0,2013-11-05 16:29:00,2013-10-01 16:21:00,2013-11-05 16:34:00,2013-11-05 16:34:00,79444444,Software,1.0,1.0,1.0,0.08333333333333333
application,Server Based Application,WBS000268,Closed,4,4,4.0,0.030107756,incident,closed,0.0,2013-11-05 16:44:00,2013-10-01 16:21:00,2013-11-08 11:09:00,2013-11-08 11:12:00,63925,User manual not used,1.0,1.0,1.0,66.46666666666667
application,Web Based Application,WBS000037,Closed,4,4,4.0,0.303120968,incident,closed,0.0,2013-11-05 16:52:00,2013-10-01 16:21:00,2013-11-06 13:57:00,2013-11-06 13:57:00,7591666667,Other,1.0,1.0,1.0,21.083333333333332
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.727495955,incident,closed,5.0,2013-11-05 16:55:00,2013-10-01 16:21:00,2013-11-12 14:36:00,2013-11-12 14:36:00,5017444444,Data,3.0,1.0,1.0,165.68333333333334
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.345195778,incident,closed,0.0,2013-11-05 17:02:00,2013-10-01 16:21:00,2013-11-05 17:58:00,2013-11-05 17:58:00,941666667,Other,1.0,1.0,1.0,0.9333333333333333
